t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_station,wf_n_snapshots,wf_n_successful,wf_spectral_slope,wf_spectral_r2,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2003-06-27 07:10:46.995271856+00:00,2003-07-27 07:10:46.995271856+00:00,14,2,,,False,5.877271767065799,-1.7666045666590268e-08,,,null_A,Cascadia,UW.LON,6,6,0.18524432853779663,0.08610737631261607,3.9981244731939287,9.025684793189194
2003-06-27 16:54:07.436767040+00:00,2003-07-27 16:54:07.436767040+00:00,14,2,,,False,5.877271767065799,-1.7666045666590338e-08,,,null_A,Cascadia,UW.LON,6,6,-0.045731895490790625,0.021304218086780607,4.1604608853657155,8.656643518002053
2019-01-24 06:14:29.996262144+00:00,2019-02-23 06:14:29.996262144+00:00,30,6,,,False,6.409498999633255,-4.771075164191933e-07,,,null_A,Cascadia,UW.LON,6,5,-0.028758554207719732,0.09808739452933242,3.0847597124026045,8.758805886012977
2015-10-26 15:52:39.198234048+00:00,2015-11-25 15:52:39.198234048+00:00,30,2,,,False,6.178339016958528,-2.229780702624969e-08,,,null_A,Cascadia,UW.LON,6,5,-0.6888702054692147,0.1960133306254689,2.5562172933100102,8.603174606382096
2013-10-18 06:27:20.755752832+00:00,2013-11-17 06:27:20.755752832+00:00,33,8,,,False,6.390903887606656,2.941487466204226e-07,,,null_A,Cascadia,UW.LON,6,6,-0.40027578022332727,0.1333200047707064,3.323624031899008,8.987422344469499
2013-12-08 11:36:21.089834624+00:00,2014-01-07 11:36:21.089834624+00:00,32,9,,,False,6.4673019335936575,-5.124851578749791e-07,,,null_A,Cascadia,UW.LON,6,4,-0.17680810109483308,0.08276605522056923,3.1093702377103085,9.245886180195264
2010-11-19 18:48:37.750005760+00:00,2010-12-19 18:48:37.750005760+00:00,34,6,,,False,6.3338077094780605,-3.89994347755713e-07,,,null_A,Cascadia,UW.LON,6,6,-0.970030748904962,0.3121069112822183,2.009678468858938,8.337427279985782
2016-06-30 04:11:30.580736896+00:00,2016-07-30 04:11:30.580736896+00:00,23,2,,,False,6.094169519912432,4.9495642503525975e-08,,,null_A,Cascadia,UW.LON,6,0,,,,
2013-11-18 16:33:56.686923392+00:00,2013-12-18 16:33:56.686923392+00:00,49,13,,,False,6.811013829064095,-1.0435746956016435e-06,,,null_A,Cascadia,UW.LON,6,4,-0.7174566288853266,0.28830736539172064,2.808823454712874,8.728355429363784
2000-07-27 04:34:14.123924646+00:00,2000-08-26 04:34:14.123924646+00:00,10,3,,,False,6.000911321579868,8.158828076310024e-08,,,null_A,Cascadia,UW.LON,6,4,-0.09838955601788067,0.02551925385381562,4.208611086099169,0.13169053953201865
2003-10-19 14:18:21.855126512+00:00,2003-11-18 14:18:21.855126512+00:00,20,4,,,False,6.272365389929184,4.754731839860178e-09,,,null_A,Cascadia,UW.LON,6,1,0.7362967940293796,0.30526602949099213,4.5308649448854545,9.182825345748041
2017-05-09 06:17:02.479367936+00:00,2017-06-08 06:17:02.479367936+00:00,26,3,,,False,6.219788939992391,-5.995973970993849e-08,,,null_A,Cascadia,UW.LON,6,5,-0.1247690519958828,0.07009847795250548,4.013347813640552,8.936471328716372
2009-06-30 22:18:01.605369920+00:00,2009-07-30 22:18:01.605369920+00:00,20,1,,,False,5.930737733089507,-5.896880693278618e-08,,,null_A,Cascadia,UW.LON,6,6,-0.15018506511079946,0.06306997360434857,4.2722940881648475,8.614773202958162
2015-09-16 07:04:39.111497792+00:00,2015-10-16 07:04:39.111497792+00:00,19,6,,,False,6.170440581357797,1.978315202326015e-07,,,null_A,Cascadia,UW.LON,6,5,0.008933713652709339,0.026560479348202604,3.716354604530531,9.304863524666
2002-03-10 03:32:30.713111016+00:00,2002-04-09 03:32:30.713111016+00:00,10,1,,,False,5.815951564107363,1.7945475293010222e-07,,,null_A,Cascadia,UW.LON,6,5,-0.11141938139935692,0.12904477072090265,2.8534738871206704,8.930915485021375
2023-12-21 02:35:44.418044672+00:00,2024-01-20 02:35:44.418044672+00:00,26,5,,,False,6.2323529778255145,-2.3291556299212505e-07,,,null_A,Cascadia,UW.LON,6,6,-0.36117318134567666,0.1828815633968759,2.5562333068229735,8.68115480701773
2022-08-22 21:43:14.035733888+00:00,2022-09-21 21:43:14.035733888+00:00,26,3,,,False,6.0953497363856854,-1.3551679232088204e-07,,,null_A,Cascadia,UW.LON,6,6,-0.5476559691263162,0.24114394501711803,3.625261037976157,8.353849802575311
2017-06-09 01:58:50.116994560+00:00,2017-07-09 01:58:50.116994560+00:00,21,0,,,False,6.001576910382881,-8.983164431295298e-07,,,null_A,Cascadia,UW.LON,6,6,-0.023062702487404996,0.02973913087282683,4.121568928082102,8.810210361697598
2006-08-18 00:17:47.905812704+00:00,2006-09-17 00:17:47.905812704+00:00,27,6,,,False,6.270107130859121,-5.2860605651020235e-08,,,null_A,Cascadia,UW.LON,6,6,-0.4890928137435913,0.15774445752991903,3.5001629010720037,8.60384957936575
2006-10-14 23:54:27.737561344+00:00,2006-11-13 23:54:27.737561344+00:00,33,2,,,False,6.366000807042331,-2.261521536741174e-07,,,null_A,Cascadia,UW.LON,6,3,-0.16240969929814084,0.5281109207176211,2.9957687401564965,8.38997858120477
2022-06-29 12:00:39.185608960+00:00,2022-07-29 12:00:39.185608960+00:00,29,2,,,False,6.009257199661063,1.4807156539284829e-08,,,null_A,Cascadia,UW.LON,6,6,-0.047418980696317475,0.03508724765332475,4.44065501160052,8.694959184737662
2010-10-08 16:48:49.343523776+00:00,2010-11-07 16:48:49.343523776+00:00,28,6,,,False,6.314298259840443,-1.149580572785112e-07,,,null_A,Cascadia,UW.LON,6,6,-0.6317092960081502,0.18957706702372454,2.713237568539324,8.65073456564172
